long_name,player,position
Kings,Drew Doughty,G
Kings,Willie Mitchell,RW
Kings,Alexei Ponikarovsky,LW
Kings,Scott Parse,C
Kings,Matt Greene,LW
Kings,Willie Mitchell,RW
Kings,Alexei Ponikarovsky,LW
Kings,Wayne Simmonds,RW
Kings,Kyle Clifford,LW
Kings,Justin Williams,RW
Kings,Anze Kopitar,C
Kings,Scott Parse,C
Kings,Dustin Penner,LW
Kings,Simon Gagne,LW
Kings,Willie Mitchell,D
Kings,Willie Mitchell,G
Kings,Dustin Penner,LW
Kings,Kevin Westgarth,RW
Kings,Jeff Carter,C
Kings,Brad Richardson,C
Kings,Kyle Clifford,LW
Kings,Jarret Stoll,C
Kings,Mike Richards,C
Kings,Jarret Stoll,C
Kings,Kyle Clifford,LW
Kings,Jonathan Quick,G
Kings,Matt Frattin,RW
Kings,Matt Greene,RW
Kings,Colin Fraser,G
Kings,Willie Mitchell,D
Kings,Matt Greene,D
Kings,Alec Martinez,RW
Kings,Drew Doughty,G
Kings,Jake Muzzin,D
Kings,Trevor Lewis,C
Kings,Marian Gaborik,LW
Kings,Anze Kopitar,C
Kings,Justin Williams,RW
Kings,Alec Martinez,LW
Kings,Marian Gaborik,LW
Kings,Alec Martinez,D
Kings,Jarret Stoll,C
Kings,Andrej Sekera,LW
Kings,Anze Kopitar,C
Kings,Trevor Lewis,C
Kings,Kyle Clifford,LW
Kings,Jeff Carter,C
Kings,Anze Kopitar,C
Kings,Jordan Nolan,C
Kings,Kris Versteeg,LW
Kings,Teddy Purcell,RW
Kings,Andy Andreoff,LW
Kings,Anze Kopitar,C
Kings,Jeff Zatkoff,G
Kings,Dustin Brown,RW
Kings,Kyle Clifford,LW
Kings,Tyler Toffoli,RW
Kings,Matt Greene,D
Kings,Nic Dowd,C
Kings,Jordan Nolan,C
Kings,Paul Ladue,LW
Kings,Jordan Nolan,C
Kings,Nick Shore,C
Sharks,Tomas Plihal,LW
Sharks,Devin Setoguchi,RW
Sharks,Ryane Clowe,LW
Sharks,Marcel Goc,C
Sharks,Tomas Plihal,LW
Sharks,Jonathan Cheechoo,RW
Sharks,Marcel Goc,C
Sharks,Alexei Semenov,C
Sharks,Jeremy Roenick,C
Sharks,Jonathan Cheechoo,RW
Sharks,Alexei Semenov,G
Sharks,Douglas Murray,G
Sharks,Alexei Semenov,C
Sharks,Douglas Murray,C
Sharks,Patrick Marleau,LW
Sharks,Patrick Marleau,LW
Sharks,Alexei Semenov,RW
Sharks,Ryane Clowe,LW
Sharks,Torrey Mitchell,C
Sharks,Jeremy Roenick,C
Sharks,Marcel Goc,C
Sharks,Brad Lukowich,RW
Sharks,Jeremy Roenick,C
Sharks,Jeremy Roenick,C
Sharks,Mike Grier,RW
Sharks,Claude Lemieux,C
Sharks,Marcel Goc,C
Sharks,Jeremy Roenick,C
Sharks,Claude Lemieux,LW
Sharks,Mike Grier,RW
Sharks,Torrey Mitchell,C
Sharks,Torrey Mitchell,C
Sharks,Ryan Vesce,C
Sharks,Rob Blake,C
Sharks,Joe Pavelski,RW
Sharks,Ryan Vesce,C
Sharks,Torrey Mitchell,C
Sharks,Devin Setoguchi,RW
Sharks,Rob Blake,LW
Sharks,Brad Staubitz,RW
Sharks,Jody Shelley,LW
Sharks,Brad Staubitz,RW
Sharks,Torrey Mitchell,C
Sharks,Marc-Edouard Vlasic,G
Sharks,Marc-Edouard Vlasic,RW
Sharks,Jason Demers,D
Sharks,Devin Setoguchi,RW
Sharks,Jason Demers,LW
Sharks,Devin Setoguchi,RW
Sharks,John McCarthy,D
Sharks,Torrey Mitchell,C
Sharks,Joe Pavelski,RW
Sharks,John McCarthy,D
Sharks,Antero Niittymaki,G
Sharks,Torrey Mitchell,C
Sharks,Antero Niittymaki,G
Sharks,Scott Nichol,C
Sharks,Antero Niittymaki,G
Sharks,Scott Nichol,C
Sharks,Alex Stalock,G
Sharks,Frazer McLaren,LW
Sharks,James Sheppard,C
Sharks,Antero Niittymaki,G
Sharks,Martin Havlat,LW
Sharks,Antti Niemi,RW
Sharks,Martin Havlat,LW
Sharks,Frazer McLaren,LW
Sharks,Douglas Murray,RW
Sharks,Jim Vandermeer,RW
Sharks,Antero Niittymaki,G
Sharks,Martin Havlat,LW
Sharks,Douglas Murray,G
Sharks,Colin White,D
Sharks,Ryane Clowe,LW
Sharks,Colin White,RW
Sharks,Tommy Wingels,C
Sharks,Jim Vandermeer,LW
Sharks,Jason Demers,RW
Sharks,Ryane Clowe,LW
Sharks,Tommy Wingels,C
Sharks,Martin Havlat,LW
Sharks,Brent Burns,D
Sharks,Jason Demers,RW
Sharks,Jason Demers,D
Sharks,Brent Burns,LW
Sharks,James Sheppard,C
Sharks,Andrew Desjardins,C
Sharks,James Sheppard,C
Sharks,Brent Burns,RW
Sharks,Tommy Wingels,C
Sharks,Martin Havlat,LW
Sharks,Tommy Wingels,C
Sharks,Thomas Greiss,G
Sharks,Brent Burns,LW
Sharks,Martin Havlat,LW
Sharks,Thomas Greiss,G
Sharks,Tim Kennedy,D
Sharks,Scott Hannan,RW
Sharks,Raffi Torres,LW
Sharks,Adam Burish,RW
Sharks,Dan Boyle,LW
Sharks,Dan Boyle,RW
Sharks,Brent Burns,D
Sharks,Brent Burns,D
Sharks,Mike Brown,C
Sharks,Mike Brown,RW
Sharks,Tomas Hertl,C
Sharks,Tomas Hertl,C
Sharks,Martin Havlat,LW
Sharks,Tommy Wingels,C
Sharks,Logan Couture,C
Sharks,Tommy Wingels,C
Sharks,Scott Hannan,D
Sharks,Martin Havlat,LW
Sharks,Scott Hannan,C
Sharks,Adam Burish,RW
Sharks,Raffi Torres,LW
Sharks,Brad Stuart,C
Sharks,Logan Couture,C
Sharks,Raffi Torres,LW
Sharks,Brad Stuart,C
Sharks,Tomas Hertl,C
Sharks,James Sheppard,C
Sharks,Raffi Torres,LW
Sharks,Mike Brown,G
Sharks,James Sheppard,C
Sharks,Barclay Goodrow,RW
Sharks,Tyler Kennedy,C
Sharks,Alex Stalock,G
Sharks,Troy Grosenick,G
Sharks,Tyler Kennedy,C
Sharks,Alex Stalock,G
Sharks,Mike Brown,G
Sharks,Tyler Kennedy,C
Sharks,Tyler Kennedy,C
Sharks,Troy Grosenick,G
Sharks,Matt Nieto,LW
Sharks,Mike Brown,C
Sharks,Matt Nieto,LW
Sharks,Joe Thornton,C
Sharks,Joe Thornton,C
Sharks,Joe Thornton,C
Sharks,Tyler Kennedy,C
Sharks,Justin Braun,LW
Sharks,Tommy Wingels,C
Sharks,Mirco Mueller,LW
Sharks,Marc-Edouard Vlasic,D
Sharks,Tommy Wingels,C
Sharks,Marc-Edouard Vlasic,C
Sharks,Justin Braun,G
Sharks,Daniil Tarasov,RW
Sharks,Tye McGinn,LW
Sharks,Mike Brown,RW
Sharks,Logan Couture,C
Sharks,Justin Braun,C
Sharks,Justin Braun,LW
Sharks,Justin Braun,LW
Sharks,Ben Smith,LW
Sharks,Logan Couture,C
Sharks,Ben Smith,G
Sharks,Dainius Zubrus,RW
Sharks,Dainius Zubrus,RW
Sharks,Tommy Wingels,C
Sharks,Tommy Wingels,C
Sharks,Tommy Wingels,C
Sharks,Tomas Hertl,C
Sharks,Tomas Hertl,C
Sharks,Melker Karlsson,RW
Sharks,Melker Karlsson,RW
Sharks,Marc-Edouard Vlasic,D
Sharks,Marc-Edouard Vlasic,LW
Sharks,David Schlemko,C
Sharks,Marc-Edouard Vlasic,RW
Sharks,Dylan DeMelo,C
Sharks,David Schlemko,D
Sharks,Joonas Donskoi,RW
Sharks,Joonas Donskoi,RW
Sharks,Micheal Haley,C
Sharks,Tomas Hertl,C
Sharks,Micheal Haley,C
Sharks,Dylan DeMelo,RW
Sharks,Vesa Toskala,G
Sharks,Joe Pavelski,RW
Sharks,Bill Guerin,RW
Sharks,Alexei Semenov,RW
Sharks,Brad Norton,LW
Sharks,Devin Setoguchi,RW
Sharks,Jeremy Roenick,C
Sharks,Kyle McLaren,G
Sharks,Mike Grier,RW
Sharks,Rob Davison,LW
Sharks,Douglas Murray,LW
Sharks,Milan Michalek,LW
Sharks,Craig Rivet,RW
Sharks,Kyle McLaren,C
Sharks,Curtis Brown,LW
Sharks,Patrick Marleau,LW
Sharks,Brian Boucher,G
Sharks,Jonathan Cheechoo,RW
Sharks,Craig Rivet,G
Sharks,Christian Ehrhoff,RW
Sharks,Kyle McLaren,D
Sharks,Torrey Mitchell,C
Sharks,Marcel Goc,C
Sharks,Tomas Plihal,LW
Sharks,Douglas Murray,C
Sharks,Milan Michalek,LW
Sharks,Marcel Goc,C
Sharks,Evgeni Nabokov,G
Sharks,Jonathan Cheechoo,RW
Sharks,Mike Grier,RW
Sharks,Brad Lukowich,G
Sharks,Kyle McLaren,LW
Sharks,Joe Pavelski,RW
Sharks,Milan Michalek,LW
Sharks,Douglas Murray,D
Sharks,Brad Lukowich,C
Sharks,Tom Cavanagh,C
Sharks,Rob Blake,LW
Sharks,Dan Boyle,C
Sharks,Jody Shelley,LW
Sharks,Marcel Goc,C
Sharks,Evgeni Nabokov,G
Sharks,Rob Blake,RW
Sharks,Tomas Plihal,LW
Sharks,Christian Ehrhoff,D
Sharks,Ryane Clowe,LW
Sharks,Marcel Goc,C
Sharks,Rob Blake,D
Sharks,Jonathan Cheechoo,RW
Sharks,Patrick Marleau,LW
Sharks,Torrey Mitchell,C
Sharks,Joe Pavelski,RW
Sharks,Devin Setoguchi,RW
Sharks,Devin Setoguchi,RW
Sharks,Brad Staubitz,RW
Sharks,Douglas Murray,C
Sharks,Dan Boyle,G
Sharks,Manny Malhotra,C
Sharks,Dan Boyle,D
Sharks,Marc-Edouard Vlasic,LW
Sharks,Scott Nichol,C
Sharks,Douglas Murray,C
Sharks,Jed Ortmeyer,RW
Sharks,Scott Nichol,C
Sharks,Joe Thornton,C
Sharks,Marc-Edouard Vlasic,RW
Sharks,Niclas Wallin,C
Sharks,Brad Staubitz,RW
Sharks,Jamal Mayers,RW
Sharks,Derek Joslin,LW
Sharks,Scott Nichol,C
Sharks,Douglas Murray,G
Sharks,Jason Demers,D
Sharks,Scott Nichol,C
Sharks,Devin Setoguchi,RW
Sharks,Kent Huskins,G
Sharks,Niclas Wallin,D
Sharks,Douglas Murray,G
Sharks,Torrey Mitchell,C
Sharks,Joe Pavelski,RW
Sharks,Logan Couture,C
Sharks,Ryane Clowe,LW
Sharks,Benn Ferriero,C
Sharks,Antero Niittymaki,G
Sharks,Antero Niittymaki,G
Sharks,Marc-Edouard Vlasic,D
Sharks,Scott Nichol,C
Sharks,Niclas Wallin,D
Sharks,Logan Couture,C
Sharks,Ryane Clowe,LW
Sharks,Ian White,D
Sharks,Kent Huskins,D
Sharks,Ryane Clowe,LW
Sharks,Jason Demers,C
Sharks,Torrey Mitchell,C
Sharks,Douglas Murray,C
Sharks,Jim Vandermeer,RW
Sharks,Colin White,G
Sharks,Antero Niittymaki,G
Sharks,Martin Havlat,LW
Sharks,Colin White,LW
Sharks,Andrew Desjardins,C
Sharks,Ryane Clowe,LW
Sharks,Logan Couture,C
Sharks,Tommy Wingels,C
Sharks,Douglas Murray,LW
Sharks,Colin White,LW
Sharks,Martin Havlat,LW
Sharks,Thomas Greiss,G
Sharks,Ryane Clowe,LW
Sharks,Jason Demers,G
Sharks,Jason Demers,G
Sharks,Martin Havlat,LW
Sharks,Adam Burish,RW
Sharks,Martin Havlat,LW
Sharks,Raffi Torres,LW
Sharks,Adam Burish,RW
Sharks,Brad Stuart,RW
Sharks,Martin Havlat,LW
Sharks,Dan Boyle,G
Sharks,Brent Burns,RW
Sharks,Matt Nieto,LW
Sharks,Scott Hannan,D
Sharks,Tomas Hertl,C
Sharks,Tommy Wingels,C
Sharks,Matt Irwin,LW
Sharks,Mike Brown,RW
Sharks,Tyler Kennedy,C
Sharks,Jason Demers,D
Sharks,Matt Nieto,LW
Sharks,Raffi Torres,LW
Sharks,Logan Couture,C
Sharks,Adam Burish,RW
Sharks,Scott Hannan,D
Sharks,Marc-Edouard Vlasic,D
Sharks,Mike Brown,G
Sharks,Matt Nieto,LW
Sharks,Marc-Edouard Vlasic,LW
Sharks,Joe Thornton,C
Sharks,Mirco Mueller,LW
Sharks,Tyler Kennedy,C
Sharks,Matt Irwin,LW
Sharks,Mirco Mueller,RW
Sharks,Marc-Edouard Vlasic,D
Sharks,Scott Hannan,G
Sharks,Joonas Donskoi,RW
Sharks,Paul Martin,G
Sharks,Ben Smith,D
Sharks,Ben Smith,G
Sharks,Marc-Edouard Vlasic,D
Sharks,Matt Nieto,LW
Sharks,Logan Couture,C
Sharks,Tomas Hertl,C
Sharks,Joel Ward,C
Sharks,Dainius Zubrus,RW
Sharks,Brenden Dillon,LW
Sharks,Matt Tennyson,G
Sharks,Marc-Edouard Vlasic,D
Sharks,Matt Nieto,LW
Sharks,Matt Nieto,LW
Sharks,Tomas Hertl,C
Sharks,Melker Karlsson,RW
Sharks,Marc-Edouard Vlasic,RW
Sharks,David Schlemko,RW
Sharks,Dylan DeMelo,RW
Sharks,Joonas Donskoi,RW
Sharks,Timo Meier,RW
Sharks,Joonas Donskoi,RW
Sharks,David Schlemko,RW
Sharks,Melker Karlsson,RW
Flames,Brent Krahn,G
Flames,Brent Krahn,G
Flames,Eric Nystrom,LW
Flames,Eric Nystrom,LW
Flames,Kevin Lalande,G
Flames,Gord Baldwin,LW
Flames,Kevin Lalande,G
Flames,Brandon Prust,LW
Flames,Daymond Langkow,C
Flames,Brandon Prust,LW
Flames,Jim Vandermeer,LW
Flames,Rene Bourque,RW
Flames,Daymond Langkow,C
Flames,Rene Bourque,RW
Flames,John Armstrong,C
Flames,Rene Bourque,RW
Flames,Craig Conroy,C
Flames,Cory Sarich,LW
Flames,Craig Conroy,C
Flames,David Moss,G
Flames,Craig Conroy,C
Flames,Daymond Langkow,C
Flames,Ales Kotalik,RW
Flames,David Moss,G
Flames,Matt Stajan,C
Flames,Adam Pardy,D
Flames,David Moss,RW
Flames,Ales Kotalik,RW
Flames,Steve Staios,G
Flames,Adam Pardy,LW
Flames,Steve Staios,G
Flames,Adam Pardy,G
Flames,Brendan Morrison,C
Flames,David Moss,D
Flames,Fredrik Modin,LW
Flames,Daymond Langkow,C
Flames,Brendan Morrison,C
Flames,Mikael Backlund,LW
Flames,Raitis Ivanans,LW
Flames,Brett Carson,RW
Flames,Brendan Morrison,C
Flames,Anton Babchuk,RW
Flames,Brendan Morrison,C
Flames,Mikael Backlund,LW
Flames,David Moss,C
Flames,Brendan Morrison,C
Flames,Mark Giordano,LW
Flames,Brett Carson,RW
Flames,Henrik Karlsson,G
Flames,Matt Stajan,C
Flames,Brett Carson,RW
Flames,Alex Tanguay,LW
Flames,Anton Babchuk,C
Flames,Derek Smith,D
Flames,Raitis Ivanans,LW
Flames,Brett Carson,G
Flames,Scott Hannan,D
Flames,Mark Giordano,C
Flames,Scott Hannan,C
Flames,Curtis Glencross,LW
Flames,Matt Stajan,C
Flames,Alex Tanguay,LW
Flames,Henrik Karlsson,G
Flames,Lee Stempniak,RW
Flames,Blair Jones,C
Flames,Mikael Backlund,LW
Flames,Curtis Glencross,LW
Flames,Derek Smith,RW
Flames,Chris Butler,D
Flames,David Moss,C
Flames,Lee Stempniak,RW
Flames,Blair Jones,C
Flames,Chris Butler,C
Flames,Anton Babchuk,C
Flames,Roman Cervenka,C
Flames,Sven Baertschi,LW
Flames,Miikka Kiprusoff,G
Flames,Mikael Backlund,LW
Flames,Anton Babchuk,D
Flames,Michael Cammalleri,LW
Flames,Michael Cammalleri,LW
Flames,Paul Byron,LW
Flames,Sven Baertschi,LW
Flames,Miikka Kiprusoff,G
Flames,Mikael Backlund,LW
Flames,Derek Smith,RW
Flames,Paul Byron,LW
Flames,Christopher Breen,LW
Flames,Michael Cammalleri,LW
Flames,Matt Stajan,C
Flames,David Jones,G
Flames,Christopher Breen,LW
Flames,Michael Cammalleri,LW
Flames,David Jones,LW
Flames,Matt Stajan,C
Flames,Mark Giordano,D
Flames,Lee Stempniak,RW
Flames,Christopher Breen,LW
Flames,Curtis Glencross,LW
Flames,Lee Stempniak,RW
Flames,Christopher Breen,G
Flames,T.J. Galiardi,C
Flames,Dennis Wideman,G
Flames,Sean Monahan,C
Flames,Mark Giordano,LW
Flames,Curtis Glencross,LW
Flames,T.J. Galiardi,C
Flames,Sean Monahan,C
Flames,Curtis Glencross,LW
Flames,Kris Russell,G
Flames,Blair Jones,C
Flames,Dennis Wideman,D
Flames,Blair Jones,C
Flames,David Jones,LW
Flames,Michael Cammalleri,LW
Flames,David Jones,G
Flames,Kris Russell,G
Flames,Michael Cammalleri,LW
Flames,Karri Ramo,G
Flames,Curtis Glencross,LW
Flames,Karri Ramo,G
Flames,Sam Bennett,LW
Flames,David Jones,G
Flames,Mason Raymond,LW
Flames,Joe Colborne,C
Flames,Matt Stajan,C
Flames,Corey Potter,RW
Flames,David Jones,D
Flames,Mikael Backlund,LW
Flames,Micheal Ferland,LW
Flames,David Jones,D
Flames,Micheal Ferland,LW
Flames,David Jones,C
Flames,Matt Stajan,C
Flames,Mason Raymond,LW
Flames,Joe Colborne,C
Flames,Ladislav Smid,G
Flames,Ladislav Smid,D
Flames,Mikael Backlund,LW
Flames,Josh Jooris,C
Flames,Karri Ramo,G
Flames,Curtis Glencross,LW
Flames,Josh Jooris,C
Flames,Ladislav Smid,RW
Flames,Karri Ramo,G
Flames,David Wolf,C
Flames,Curtis Glencross,LW
Flames,David Wolf,RW
Flames,Sam Bennett,C
Flames,Paul Byron,LW
Flames,Mark Giordano,D
Flames,Mason Raymond,LW
Flames,Paul Byron,LW
Flames,Joe Colborne,C
Flames,Ladislav Smid,D
Flames,Ryan Culkin,LW
Flames,T.J. Brodie,C
Flames,Lance Bouma,C
Flames,Joe Colborne,C
Flames,Ladislav Smid,RW
Flames,Micheal Ferland,LW
Flames,T.J. Brodie,RW
Flames,Jonas Hiller,G
Flames,Micheal Ferland,LW
Flames,Jonas Hiller,G
Flames,Michael Frolik,RW
Flames,Lance Bouma,C
Flames,Lance Bouma,C
Flames,Michael Frolik,RW
Flames,Micheal Ferland,LW
Flames,Micheal Ferland,LW
Flames,Lance Bouma,C
Flames,Micheal Ferland,LW
Flames,Karri Ramo,G
Flames,Ladislav Smid,C
Flames,Ladislav Smid,C
Flames,Kris Versteeg,LW
Flames,Lance Bouma,C
Flames,John Gaudreau,LW
Flames,John Gaudreau,LW
Flames,Lance Bouma,C
Flames,Garnet Hathaway,RW
Flames,Garnet Hathaway,RW
Flames,David Hale,RW
Flames,Craig Conroy,C
Flames,Andrei Zyuzin,RW
Flames,David Moss,LW
Flames,Robyn Regehr,C
Flames,Robyn Regehr,D
Flames,Brent Krahn,G
Flames,David Moss,G
Flames,David Moss,LW
Flames,Wayne Primeau,C
Flames,Marcus Nilson,LW
Flames,Rhett Warrener,G
Flames,Daymond Langkow,C
Flames,Marcus Nilson,LW
Flames,Rhett Warrener,D
Flames,Adrian Aucoin,G
Flames,Stephane Yelle,C
Flames,David Moss,C
Flames,Wayne Primeau,C
Flames,Owen Nolan,RW
Flames,Adrian Aucoin,LW
Flames,Owen Nolan,RW
Flames,Anders Eriksson,G
Flames,David Moss,LW
Flames,Alex Tanguay,LW
Flames,Cory Sarich,D
Flames,Alex Tanguay,LW
Flames,Eric Nystrom,LW
Flames,Rhett Warrener,G
Flames,Mark Smith,RW
Flames,Craig Conroy,C
Flames,Stephane Yelle,C
Flames,Gord Baldwin,D
Flames,Kevin Lalande,G
Flames,Rhett Warrener,D
Flames,Andre Roy,LW
Flames,Matthew Lombardi,C
Flames,Jim Vandermeer,G
Flames,Dustin Boyd,C
Flames,Wayne Primeau,C
Flames,Curtis Glencross,LW
Flames,Todd Bertuzzi,RW
Flames,Andre Roy,LW
Flames,Rene Bourque,RW
Flames,Mark Giordano,G
Flames,Brandon Prust,LW
Flames,Brandon Prust,LW
Flames,Todd Bertuzzi,RW
Flames,Todd Bertuzzi,RW
Flames,Andre Roy,LW
Flames,Cory Sarich,G
Flames,Adrian Aucoin,C
Flames,Robyn Regehr,D
Flames,Dion Phaneuf,RW
Flames,Daymond Langkow,C
Flames,Rene Bourque,RW
Flames,Dion Phaneuf,D
Flames,Brian McGrattan,RW
Flames,Cory Sarich,G
Flames,Brad Cole,D
Flames,David Moss,D
Flames,Robyn Regehr,G
Flames,Craig Conroy,C
Flames,Adam Pardy,C
Flames,Nigel Dawes,LW
Flames,Craig Conroy,C
Flames,Rene Bourque,RW
Flames,Chris Higgins,LW
Flames,Curtis Glencross,LW
Flames,Daymond Langkow,C
Flames,Daymond Langkow,C
Flames,Matt Stajan,C
Flames,Ryan Stone,C
Flames,Ales Kotalik,RW
Flames,David Moss,LW
Flames,Adam Pardy,G
Flames,Raitis Ivanans,LW
Flames,Rene Bourque,RW
Flames,Robyn Regehr,G
Flames,Craig Conroy,C
Flames,Matt Stajan,C
Flames,Robyn Regehr,C
Flames,Steve Staios,RW
Flames,Niklas Hagman,LW
Flames,Steve Staios,G
Flames,Adam Pardy,RW
Flames,Alex Tanguay,LW
Flames,Brendan Morrison,C
Flames,David Moss,G
Flames,Niklas Hagman,LW
Flames,Daymond Langkow,C
Flames,Curtis Glencross,LW
Flames,David Moss,LW
Flames,Alex Tanguay,LW
Flames,Derek Smith,G
Flames,Brendan Morrison,C
Flames,Lee Stempniak,RW
Flames,Mikael Backlund,LW
Flames,Chris Butler,RW
Flames,Krystofer Kolanos,C
Flames,Blake Comeau,RW
Flames,Lance Bouma,C
Flames,Michael Cammalleri,LW
Flames,Tim Jackman,RW
Flames,T.J. Brodie,G
Flames,Cory Sarich,D
Flames,Derek Smith,D
Flames,Sven Baertschi,LW
Flames,Miikka Kiprusoff,G
Flames,Michael Cammalleri,LW
Flames,Akim Aliu,RW
Flames,Curtis Glencross,LW
Flames,Curtis Glencross,LW
Flames,Brian McGrattan,RW
Flames,Jiri Hudler,RW
Flames,Matt Stajan,C
Flames,Alex Tanguay,LW
Flames,Dennis Wideman,LW
Flames,Curtis Glencross,LW
Flames,Steve Begin,C
Flames,Cory Sarich,C
Flames,Matt Stajan,C
Flames,Lee Stempniak,RW
Flames,Christopher Breen,C
Flames,Curtis Glencross,LW
Flames,Brian McGrattan,RW
Flames,Kris Russell,RW
Flames,Blair Jones,C
Flames,David Jones,RW
Flames,Michael Cammalleri,LW
Flames,Paul Byron,LW
Flames,Kris Russell,G
Flames,Karri Ramo,G
Flames,Brian McGrattan,RW
Flames,Kevin Westgarth,RW
Flames,David Jones,C
Flames,T.J. Galiardi,C
Flames,Dennis Wideman,G
Flames,Jiri Hudler,RW
Flames,Markus Granlund,RW
Flames,Ladislav Smid,LW
Flames,Tyler Wotherspoon,D
Flames,Mikael Backlund,LW
Flames,Michael Cammalleri,LW
Flames,David Jones,C
Flames,Deryk Engelland,LW
Flames,Lance Bouma,C
Flames,Josh Jooris,C
Flames,Micheal Ferland,LW
Flames,Kris Russell,LW
Flames,Josh Jooris,C
Flames,Karri Ramo,G
Flames,Mark Giordano,G
Flames,David Jones,RW
Flames,Paul Byron,LW
Flames,Karri Ramo,G
Flames,Lance Bouma,C
Flames,Micheal Ferland,LW
Flames,Sam Bennett,C
Flames,Micheal Ferland,LW
Flames,Jonas Hiller,G
Flames,Kris Russell,LW
Flames,Michael Frolik,RW
Flames,Jiri Hudler,RW
Flames,Lance Bouma,C
Flames,Jiri Hudler,RW
Flames,David Jones,RW
Flames,Kris Russell,C
Flames,Jakub Nakladal,LW
Flames,Deryk Engelland,G
Flames,Sam Bennett,D
Flames,T.J. Brodie,D
Flames,Dennis Wideman,C
Flames,John Gaudreau,LW
Flames,Josh Jooris,C
Flames,Michael Frolik,RW
Flames,Lance Bouma,C
Flames,Derek Grant,G
Flames,Matthew Tkachuk,LW
Flames,John Gaudreau,LW
Flames,Troy Brouwer,RW
Flames,Micheal Ferland,LW
Flames,Garnet Hathaway,RW
Flames,Michael Stone,LW
Lightning,Ryan Craig,C
Lightning,Ryan Craig,C
Lightning,Dan Boyle,D
Lightning,Dan Boyle,RW
Lightning,Brad Lukowich,LW
Lightning,Brad Lukowich,LW
Lightning,Jeff Halpern,C
Lightning,Nick Tarnasky,C
Lightning,Ryan Craig,C
Lightning,Radim Vrbata,RW
Lightning,Ryan Craig,C
Lightning,Radim Vrbata,RW
Lightning,Matt Pettinger,LW
Lightning,David Koci,LW
Lightning,Gary Roberts,D
Lightning,Matt Pettinger,LW
Lightning,Jeff Halpern,C
Lightning,Jamie Heward,G
Lightning,Matt Smaby,LW
Lightning,David Koci,LW
Lightning,Paul Szczechura,C
Lightning,Matt Smaby,RW
Lightning,Marek Malik,C
Lightning,Marek Malik,D
Lightning,Paul Szczechura,C
Lightning,Matt Smaby,LW
Lightning,Jeff Halpern,C
Lightning,Todd Fedoruk,LW
Lightning,Jeff Halpern,C
Lightning,Matt Smaby,RW
Lightning,Todd Fedoruk,LW
Lightning,Mike Smith,LW
Lightning,David Hale,G
Lightning,David Hale,D
Lightning,Simon Gagne,LW
Lightning,Vincent Lecavalier,C
Lightning,Matt Smaby,G
Lightning,Simon Gagne,LW
Lightning,Matt Smaby,C
Lightning,Steve Downie,RW
Lightning,Vincent Lecavalier,C
Lightning,Mike Smith,C
Lightning,Steve Downie,RW
Lightning,Mike Smith,RW
Lightning,Ryan Malone,LW
Lightning,Mike Lundin,G
Lightning,Mike Lundin,D
Lightning,Ryan Malone,LW
Lightning,Mattias Ohlund,LW
Lightning,Scott Jackson,C
Lightning,Pavel Kubina,G
Lightning,Martin St. Louis,RW
Lightning,Matt Gilroy,G
Lightning,Martin St. Louis,RW
Lightning,Ryan Shannon,C
Lightning,Nate Thompson,C
Lightning,Victor Hedman,G
Lightning,Nate Thompson,C
Lightning,Adam Hall,RW
Lightning,J.T. Wyman,RW
Lightning,Dana Tyrell,C
Lightning,Ryan Malone,LW
Lightning,Ryan Shannon,C
Lightning,Victor Hedman,RW
Lightning,J.T. Wyman,RW
Lightning,Adam Hall,RW
Lightning,Ryan Malone,LW
Lightning,Marc-Andre Bergeron,G
Lightning,Vincent Lecavalier,C
Lightning,Vincent Lecavalier,C
Lightning,Mattias Ohlund,C
Lightning,Ryan Malone,LW
Lightning,Matt Taormina,C
Lightning,Benoit Pouliot,LW
Lightning,Mathieu Garon,G
Lightning,Ryan Malone,LW
Lightning,Mathieu Garon,G
Lightning,Vincent Lecavalier,C
Lightning,Ryan Malone,LW
Lightning,Anders Lindback,G
Lightning,Pierre-Cedric Labrie,LW
Lightning,Benoit Pouliot,LW
Lightning,Vincent Lecavalier,C
Lightning,Pierre-Cedric Labrie,LW
Lightning,Ryan Malone,LW
Lightning,Anders Lindback,G
Lightning,Brian Lee,D
Lightning,Mattias Ohlund,C
Lightning,Tom Pyatt,C
Lightning,Keith Aulie,D
Lightning,Steven Stamkos,C
Lightning,Pierre-Cedric Labrie,LW
Lightning,Ryan Malone,LW
Lightning,Keith Aulie,LW
Lightning,Keith Aulie,G
Lightning,Pierre-Cedric Labrie,LW
Lightning,Tom Pyatt,C
Lightning,Eric Brewer,C
Lightning,Eric Brewer,C
Lightning,Ryan Malone,LW
Lightning,Ben Bishop,G
Lightning,Ben Bishop,G
Lightning,Keith Aulie,C
Lightning,Anders Lindback,G
Lightning,Valtteri Filppula,C
Lightning,Anders Lindback,G
Lightning,Valtteri Filppula,C
Lightning,Steven Stamkos,C
Lightning,Brenden Morrow,LW
Lightning,Mattias Ohlund,C
Lightning,Victor Hedman,C
Lightning,Radko Gudas,D
Lightning,Radko Gudas,D
Lightning,Alex Killorn,C
Lightning,Brett Connolly,RW
Lightning,Alex Killorn,C
Lightning,Brett Connolly,RW
Lightning,Victor Hedman,RW
Lightning,Jason Garrison,LW
Lightning,Jason Garrison,G
Lightning,Radko Gudas,G
